0.114685	-0.320327	-0.234074	-0.102186	-0.222029	-0.462592	-0.172634	0.227728	-0.477536	-0.365987	-0.289619	-0.144119	0.012613	0.431554	-0.123341	-0.107344	-0.450987	0.664948	0.355314	0.317605	-0.132564	0.352534	0.416710	0.099661	-0.214398	0.060576	0.186512	-0.031424	-0.536735	-0.366261	0.193604	0.145157	-0.364998	-0.093641	-0.212935	-0.136439	0.074630	0.584337	0.068041	0.767333	-0.371251	-0.279157	0.889872	-0.418097	-0.296117	0.153287	-0.280034	0.220429	-0.543933	0.114137
-0.398672	-0.353521	-0.290018	0.044852	-0.134190	0.070139	0.118088	-0.075942	0.100470	0.068722	-0.583008	0.342493	0.432900	-0.159080	0.111217	0.065843	-0.133117	0.197258	0.481556	0.566229	-0.509391	0.270110	0.364135	-0.145688	0.257035	0.270889	-0.597299	0.217614	0.253064	0.200008	0.036739	0.058362	-0.025270	0.219480	-0.359021	-0.390543	-0.018593	-0.238668	-0.147331	-0.187680	-0.246462	-0.356084	0.039844	-0.400781	0.217297	-0.286708	-0.457084	0.789879	-0.340139	-0.330498
0.112068	-0.307799	-0.044417	0.733228	0.201935	-0.145681	0.686635	0.101265	-0.367937	-0.627077	-0.044740	0.069474	-0.344399	0.281636	-0.248193	0.167885	0.033612	0.023172	0.064650	0.503404	0.140565	0.230735	0.082123	-0.270568	-0.305115	-0.395845	0.022552	-0.493361	0.170626	0.170623	0.112939	-0.207781	-0.589555	-0.512312	-0.094958	-0.008122	0.158993	-0.312972	0.084695	-0.170730	-0.522144	-0.464464	0.016102	-0.171408	0.170906	-0.334154	-0.018492	0.513761	-0.427551	-0.133040
-0.107822	-0.280125	0.091131	-0.103792	0.417284	-0.014821	0.028136	-0.344570	0.236039	-0.048412	-0.294597	0.228286	-0.314507	0.182291	0.283440	-0.186960	0.133477	0.957168	-0.025606	-0.286065	0.064187	-0.277671	0.586716	-0.291755	0.117947	0.052863	0.389806	-0.289571	-0.149624	-0.158071	0.317279	-0.446696	0.004678	-0.205826	0.398161	-0.565683	0.038231	0.011226	0.222207	-0.093754	-0.427906	-0.611506	0.366663	-0.378218	-0.064368	-0.163603	-0.010443	0.688819	0.141501	-0.565400
0.075986	-0.149048	0.026002	0.419048	-0.154608	-0.333069	0.250120	0.143009	0.127201	-0.221128	-0.205091	0.221045	-0.548891	-0.206682	-0.379374	0.237385	-0.180629	-0.233100	-0.304893	0.213668	-0.677986	0.527843	0.980332	-0.240729	-0.453432	0.199496	0.261157	-0.091582	-0.134771	-0.269427	0.449116	-0.432228	0.167220	-0.031571	-0.602260	-0.342831	0.006904	0.356692	-0.107388	0.176562	-0.624210	0.214578	-0.539893	-0.389628	0.163000	0.275895	-0.296041	0.402208	-0.146912	-0.439993
0.318438	-0.806653	0.224805	-0.067295	-0.508505	-0.456661	0.786551	0.605115	-0.016484	-0.440776	-0.057788	0.082897	-0.043466	-0.178331	-0.298613	0.066856	-0.041339	0.084926	-0.207632	-0.060325	-0.193120	-0.025872	0.264577	-0.279312	-0.413892	0.488738	-0.175111	-0.366021	-0.164469	0.169327	-0.257776	-0.026901	0.183367	-0.244511	0.082542	-0.333919	0.192292	0.004036	-0.005298	0.044294	-0.035138	-0.262579	0.096042	-0.559937	0.438227	-0.145230	0.116864	0.541679	0.125078	-0.306557
0.326809	0.848536	-0.828638	-0.169341	-0.197762	-0.178443	0.097649	0.225793	0.013880	0.157759	-0.324325	0.051003	-0.410433	0.507592	-0.886762	0.117054	-0.200080	0.060417	0.381839	0.688233	-0.488365	0.305292	0.701589	-0.020272	-0.133136	0.712974	-0.101554	0.163932	-0.267650	-0.230759	0.734874	-0.104637	0.174128	0.671762	-0.246658	0.100763	0.069014	0.388969	-0.039291	0.117815	-0.250982	-0.269940	0.477914	-0.705896	0.133666	-0.179300	0.299835	0.176279	-0.383378	-0.353922
0.178414	-0.493562	-0.018480	0.058667	0.469464	0.167026	0.364982	-0.117737	0.139540	-0.554069	-0.301650	-0.056359	-0.568805	-0.033156	-0.149183	-0.027360	0.153673	-0.348988	0.372436	0.330102	-0.301924	-0.204935	0.519417	-0.115021	-0.225717	-0.385333	-0.151983	0.122139	-0.195999	-0.237266	0.073789	0.383850	0.171673	-0.404939	-0.424056	0.001999	0.268796	0.239422	-0.676164	-0.275818	0.178195	-0.240142	-0.058689	-0.411807	0.528962	-0.297288	-0.373849	1.110206	-0.112166	-0.376438
0.252909	-0.706460	-0.561718	0.691462	0.000571	0.175767	0.102937	0.568363	0.045050	-0.499035	-0.689393	0.525835	0.138217	-0.021513	-0.076983	0.011435	0.349825	0.493161	0.121843	0.289900	0.090747	0.176387	0.079425	0.236965	-0.465354	-0.560658	0.552034	-0.267230	-0.810653	-0.485019	-0.290935	-0.690209	0.037403	-0.179875	-0.530223	-0.409824	0.285105	0.419824	-0.267768	0.180187	-0.224119	0.347548	0.342319	-0.182252	-0.061767	-0.727991	-0.257970	0.422944	0.294954	-0.008487
0.331655	-0.009033	0.109019	0.213556	0.075325	-0.260962	-0.096351	-0.252825	0.245768	0.043600	-0.684333	0.442508	-0.545404	-0.256878	0.466169	0.622077	0.007414	0.059174	0.213785	0.473649	0.026071	0.297837	-0.321461	-0.311905	0.141918	0.091365	0.227132	-0.350959	-0.191506	0.244444	0.283068	-0.359674	-0.056752	-0.089774	-0.242566	-0.281165	0.057780	0.693103	-0.205366	0.252445	0.022599	-0.339693	-0.030517	-0.135866	0.517414	0.697889	-0.228385	0.700143	0.150254	-0.597419
